action,sample,imgPath,vidPath,dataset,one_person,face_visible,gender,age,race
swimming_backstroke,006,/images/swimming_backstroke/swimming_backstroke_006.png,/video/swimming_backstroke/swimming_backstroke_006.png,default,yes,not-visible,male,adult,white
swimming_backstroke,007,/images/swimming_backstroke/swimming_backstroke_007.png,/video/swimming_backstroke/swimming_backstroke_007.png,default,yes,visible,male,adult,white
swimming_backstroke,008,/images/swimming_backstroke/swimming_backstroke_008.png,/video/swimming_backstroke/swimming_backstroke_008.png,default,yes,visible,female,adult,white
swimming_backstroke,009,/images/swimming_backstroke/swimming_backstroke_009.png,/video/swimming_backstroke/swimming_backstroke_009.png,default,no,not-visible,male,adult,white
swimming_backstroke,010,/images/swimming_backstroke/swimming_backstroke_010.png,/video/swimming_backstroke/swimming_backstroke_010.png,default,yes,not-visible,male,adult,white
swimming_backstroke,011,/images/swimming_backstroke/swimming_backstroke_011.png,/video/swimming_backstroke/swimming_backstroke_011.png,default,no,visible,male,adult,unknown
swimming_backstroke,012,/images/swimming_backstroke/swimming_backstroke_012.png,/video/swimming_backstroke/swimming_backstroke_012.png,default,no,visible,female,child,white
swimming_backstroke,013,/images/swimming_backstroke/swimming_backstroke_013.png,/video/swimming_backstroke/swimming_backstroke_013.png,default,yes,visible,male,adult,white
swimming_backstroke,014,/images/swimming_backstroke/swimming_backstroke_014.png,/video/swimming_backstroke/swimming_backstroke_014.png,default,yes,not-visible,male,child,white
swimming_backstroke,015,/images/swimming_backstroke/swimming_backstroke_015.png,/video/swimming_backstroke/swimming_backstroke_015.png,default,yes,visible,female,adult,unknown
swimming_backstroke,016,/images/swimming_backstroke/swimming_backstroke_016.png,/video/swimming_backstroke/swimming_backstroke_016.png,default,no,not-visible,male,adult,white
swimming_backstroke,017,/images/swimming_backstroke/swimming_backstroke_017.png,/video/swimming_backstroke/swimming_backstroke_017.png,default,yes,visible,male,adult,white
swimming_backstroke,018,/images/swimming_backstroke/swimming_backstroke_018.png,/video/swimming_backstroke/swimming_backstroke_018.png,default,yes,not-visible,female,adult,unknown
swimming_backstroke,019,/images/swimming_backstroke/swimming_backstroke_019.png,/video/swimming_backstroke/swimming_backstroke_019.png,default,yes,visible,female,adult,unknown
swimming_breast_stroke,000,/images/swimming_breast_stroke/swimming_breast_stroke_000.png,/video/swimming_breast_stroke/swimming_breast_stroke_000.png,default,yes,visible,male,adult,unknown
swimming_breast_stroke,001,/images/swimming_breast_stroke/swimming_breast_stroke_001.png,/video/swimming_breast_stroke/swimming_breast_stroke_001.png,default,no,not-visible,male,adult,white
swimming_breast_stroke,002,/images/swimming_breast_stroke/swimming_breast_stroke_002.png,/video/swimming_breast_stroke/swimming_breast_stroke_002.png,default,yes,not-visible,male,adult,white
swimming_breast_stroke,003,/images/swimming_breast_stroke/swimming_breast_stroke_003.png,/video/swimming_breast_stroke/swimming_breast_stroke_003.png,default,yes,not-visible,female,adult,unknown
swimming_breast_stroke,004,/images/swimming_breast_stroke/swimming_breast_stroke_004.png,/video/swimming_breast_stroke/swimming_breast_stroke_004.png,default,yes,visible,female,adult,unknown
swimming_breast_stroke,005,/images/swimming_breast_stroke/swimming_breast_stroke_005.png,/video/swimming_breast_stroke/swimming_breast_stroke_005.png,default,yes,visible,female,adult,unknown
swimming_breast_stroke,006,/images/swimming_breast_stroke/swimming_breast_stroke_006.png,/video/swimming_breast_stroke/swimming_breast_stroke_006.png,default,yes,visible,female,adult,unknown
swimming_breast_stroke,007,/images/swimming_breast_stroke/swimming_breast_stroke_007.png,/video/swimming_breast_stroke/swimming_breast_stroke_007.png,default,yes,visible,male,adult,white
swimming_breast_stroke,008,/images/swimming_breast_stroke/swimming_breast_stroke_008.png,/video/swimming_breast_stroke/swimming_breast_stroke_008.png,default,yes,not-visible,female,adult,unknown
swimming_breast_stroke,009,/images/swimming_breast_stroke/swimming_breast_stroke_009.png,/video/swimming_breast_stroke/swimming_breast_stroke_009.png,default,yes,visible,female,adult,unknown
swimming_breast_stroke,010,/images/swimming_breast_stroke/swimming_breast_stroke_010.png,/video/swimming_breast_stroke/swimming_breast_stroke_010.png,default,yes,not-visible,male,adult,white
swimming_breast_stroke,011,/images/swimming_breast_stroke/swimming_breast_stroke_011.png,/video/swimming_breast_stroke/swimming_breast_stroke_011.png,default,yes,visible,female,adult,white
swimming_breast_stroke,012,/images/swimming_breast_stroke/swimming_breast_stroke_012.png,/video/swimming_breast_stroke/swimming_breast_stroke_012.png,default,yes,visible,female,child,white
swimming_breast_stroke,013,/images/swimming_breast_stroke/swimming_breast_stroke_013.png,/video/swimming_breast_stroke/swimming_breast_stroke_013.png,default,no,not-visible,male,adult,unknown
swimming_breast_stroke,014,/images/swimming_breast_stroke/swimming_breast_stroke_014.png,/video/swimming_breast_stroke/swimming_breast_stroke_014.png,default,yes,visible,male,adult,white
swimming_breast_stroke,015,/images/swimming_breast_stroke/swimming_breast_stroke_015.png,/video/swimming_breast_stroke/swimming_breast_stroke_015.png,default,yes,not-visible,male,adult,white
swimming_breast_stroke,016,/images/swimming_breast_stroke/swimming_breast_stroke_016.png,/video/swimming_breast_stroke/swimming_breast_stroke_016.png,default,yes,not-visible,male,adult,unknown
swimming_breast_stroke,017,/images/swimming_breast_stroke/swimming_breast_stroke_017.png,/video/swimming_breast_stroke/swimming_breast_stroke_017.png,default,yes,not-visible,male,adult,white
swimming_breast_stroke,018,/images/swimming_breast_stroke/swimming_breast_stroke_018.png,/video/swimming_breast_stroke/swimming_breast_stroke_018.png,default,yes,visible,female,adult,unknown
swimming_breast_stroke,019,/images/swimming_breast_stroke/swimming_breast_stroke_019.png,/video/swimming_breast_stroke/swimming_breast_stroke_019.png,default,yes,visible,male,adult,white
swimming_butterfly_stroke,000,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_000.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_000.png,default,yes,not-visible,female,adult,white
swimming_butterfly_stroke,001,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_001.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_001.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,002,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_002.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_002.png,default,yes,visible,male,adult,white
swimming_butterfly_stroke,003,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_003.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_003.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,004,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_004.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_004.png,default,yes,not-visible,male,adult,white
swimming_butterfly_stroke,005,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_005.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_005.png,default,yes,not-visible,male,adult,white
swimming_butterfly_stroke,006,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_006.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_006.png,default,yes,not-visible,female,adult,unknown
swimming_butterfly_stroke,007,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_007.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_007.png,default,yes,not-visible,male,adult,unknown
swimming_butterfly_stroke,008,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_008.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_008.png,default,yes,not-visible,male,adult,white
swimming_butterfly_stroke,009,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_009.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_009.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,010,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_010.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_010.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,011,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_011.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_011.png,default,yes,not-visible,male,adult,white
swimming_butterfly_stroke,012,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_012.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_012.png,default,yes,not-visible,female,adult,unknown
swimming_butterfly_stroke,013,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_013.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_013.png,default,yes,not-visible,female,adult,white
swimming_butterfly_stroke,014,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_014.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_014.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,015,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_015.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_015.png,default,yes,not-visible,male,adult,white
swimming_butterfly_stroke,016,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_016.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_016.png,default,yes,not-visible,male,adult,white
swimming_butterfly_stroke,017,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_017.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_017.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,018,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_018.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_018.png,default,no,not-visible,male,adult,white
swimming_butterfly_stroke,019,/images/swimming_butterfly_stroke/swimming_butterfly_stroke_019.png,/video/swimming_butterfly_stroke/swimming_butterfly_stroke_019.png,default,yes,not-visible,male,adult,white
swimming_freestyle,000,/images/swimming_freestyle/swimming_freestyle_000.png,/video/swimming_freestyle/swimming_freestyle_000.png,default,yes,not-visible,male,adult,white
swimming_freestyle,001,/images/swimming_freestyle/swimming_freestyle_001.png,/video/swimming_freestyle/swimming_freestyle_001.png,default,yes,not-visible,male,adult,white
swimming_freestyle,002,/images/swimming_freestyle/swimming_freestyle_002.png,/video/swimming_freestyle/swimming_freestyle_002.png,default,yes,not-visible,male,adult,white
swimming_freestyle,003,/images/swimming_freestyle/swimming_freestyle_003.png,/video/swimming_freestyle/swimming_freestyle_003.png,default,yes,not-visible,male,adult,white
swimming_freestyle,004,/images/swimming_freestyle/swimming_freestyle_004.png,/video/swimming_freestyle/swimming_freestyle_004.png,default,yes,not-visible,male,adult,east-asian
swimming_freestyle,005,/images/swimming_freestyle/swimming_freestyle_005.png,/video/swimming_freestyle/swimming_freestyle_005.png,default,yes,not-visible,male,adult,white
swimming_freestyle,006,/images/swimming_freestyle/swimming_freestyle_006.png,/video/swimming_freestyle/swimming_freestyle_006.png,default,yes,not-visible,male,adult,white
swimming_freestyle,007,/images/swimming_freestyle/swimming_freestyle_007.png,/video/swimming_freestyle/swimming_freestyle_007.png,default,yes,visible,male,adult,white
swimming_freestyle,008,/images/swimming_freestyle/swimming_freestyle_008.png,/video/swimming_freestyle/swimming_freestyle_008.png,default,yes,not-visible,female,adult,unknown
swimming_freestyle,009,/images/swimming_freestyle/swimming_freestyle_009.png,/video/swimming_freestyle/swimming_freestyle_009.png,default,yes,not-visible,male,adult,white
swimming_freestyle,010,/images/swimming_freestyle/swimming_freestyle_010.png,/video/swimming_freestyle/swimming_freestyle_010.png,default,yes,visible,female,adult,unknown
swimming_freestyle,011,/images/swimming_freestyle/swimming_freestyle_011.png,/video/swimming_freestyle/swimming_freestyle_011.png,default,no,not-visible,female,adult,white
swimming_freestyle,012,/images/swimming_freestyle/swimming_freestyle_012.png,/video/swimming_freestyle/swimming_freestyle_012.png,default,yes,not-visible,male,adult,white
swimming_freestyle,013,/images/swimming_freestyle/swimming_freestyle_013.png,/video/swimming_freestyle/swimming_freestyle_013.png,default,yes,not-visible,female,adult,unknown
swimming_freestyle,014,/images/swimming_freestyle/swimming_freestyle_014.png,/video/swimming_freestyle/swimming_freestyle_014.png,default,yes,visible,female,adult,white
swimming_freestyle,015,/images/swimming_freestyle/swimming_freestyle_015.png,/video/swimming_freestyle/swimming_freestyle_015.png,default,yes,visible,male,adult,white
swimming_freestyle,016,/images/swimming_freestyle/swimming_freestyle_016.png,/video/swimming_freestyle/swimming_freestyle_016.png,default,yes,visible,male,adult,white
swimming_freestyle,017,/images/swimming_freestyle/swimming_freestyle_017.png,/video/swimming_freestyle/swimming_freestyle_017.png,default,yes,not-visible,male,adult,white
swimming_freestyle,018,/images/swimming_freestyle/swimming_freestyle_018.png,/video/swimming_freestyle/swimming_freestyle_018.png,default,yes,not-visible,male,adult,white
swimming_freestyle,019,/images/swimming_freestyle/swimming_freestyle_019.png,/video/swimming_freestyle/swimming_freestyle_019.png,default,yes,not-visible,male,adult,white
swinging_axe_on_a_tree,000,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_000.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_000.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,001,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_001.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_001.png,default,yes,not-visible,male,adult,white
swinging_axe_on_a_tree,002,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_002.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_002.png,default,yes,not-visible,male,adult,white
swinging_axe_on_a_tree,003,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_003.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_003.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,004,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_004.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_004.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,005,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_005.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_005.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,006,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_006.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_006.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,007,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_007.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_007.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,008,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_008.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_008.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,009,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_009.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_009.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,010,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_010.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_010.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,011,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_011.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_011.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,012,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_012.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_012.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,013,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_013.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_013.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,014,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_014.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_014.png,default,yes,not-visible,male,adult,white
swinging_axe_on_a_tree,015,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_015.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_015.png,default,yes,visible,male,adult,black
swinging_axe_on_a_tree,016,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_016.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_016.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,017,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_017.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_017.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,018,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_018.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_018.png,default,yes,visible,male,adult,white
swinging_axe_on_a_tree,019,/images/swinging_axe_on_a_tree/swinging_axe_on_a_tree_019.png,/video/swinging_axe_on_a_tree/swinging_axe_on_a_tree_019.png,default,yes,visible,male,adult,white
sword_swallowing,000,/images/sword_swallowing/sword_swallowing_000.png,/video/sword_swallowing/sword_swallowing_000.png,default,yes,visible,female,adult,white
sword_swallowing,001,/images/sword_swallowing/sword_swallowing_001.png,/video/sword_swallowing/sword_swallowing_001.png,default,yes,visible,male,adult,unknown
sword_swallowing,002,/images/sword_swallowing/sword_swallowing_002.png,/video/sword_swallowing/sword_swallowing_002.png,default,yes,visible,male,adult,white
sword_swallowing,003,/images/sword_swallowing/sword_swallowing_003.png,/video/sword_swallowing/sword_swallowing_003.png,default,no,not-visible,male,adult,white
sword_swallowing,004,/images/sword_swallowing/sword_swallowing_004.png,/video/sword_swallowing/sword_swallowing_004.png,default,yes,not-visible,female,adult,white
sword_swallowing,005,/images/sword_swallowing/sword_swallowing_005.png,/video/sword_swallowing/sword_swallowing_005.png,default,yes,not-visible,female,adult,unknown
sword_swallowing,006,/images/sword_swallowing/sword_swallowing_006.png,/video/sword_swallowing/sword_swallowing_006.png,default,yes,visible,male,adult,white
sword_swallowing,007,/images/sword_swallowing/sword_swallowing_007.png,/video/sword_swallowing/sword_swallowing_007.png,default,yes,visible,male,adult,white
sword_swallowing,008,/images/sword_swallowing/sword_swallowing_008.png,/video/sword_swallowing/sword_swallowing_008.png,default,yes,visible,male,adult,white
sword_swallowing,009,/images/sword_swallowing/sword_swallowing_009.png,/video/sword_swallowing/sword_swallowing_009.png,default,yes,visible,female,adult,unknown
sword_swallowing,010,/images/sword_swallowing/sword_swallowing_010.png,/video/sword_swallowing/sword_swallowing_010.png,default,yes,not-visible,male,teenager,white
sword_swallowing,011,/images/sword_swallowing/sword_swallowing_011.png,/video/sword_swallowing/sword_swallowing_011.png,default,yes,visible,male,adult,white
sword_swallowing,012,/images/sword_swallowing/sword_swallowing_012.png,/video/sword_swallowing/sword_swallowing_012.png,default,yes,not-visible,female,adult,unknown
sword_swallowing,013,/images/sword_swallowing/sword_swallowing_013.png,/video/sword_swallowing/sword_swallowing_013.png,default,yes,visible,male,adult,white
sword_swallowing,014,/images/sword_swallowing/sword_swallowing_014.png,/video/sword_swallowing/sword_swallowing_014.png,default,no,not-visible,male,adult,white
sword_swallowing,015,/images/sword_swallowing/sword_swallowing_015.png,/video/sword_swallowing/sword_swallowing_015.png,default,no,not-visible,male,adult,white
sword_swallowing,016,/images/sword_swallowing/sword_swallowing_016.png,/video/sword_swallowing/sword_swallowing_016.png,default,yes,visible,male,adult,white
sword_swallowing,017,/images/sword_swallowing/sword_swallowing_017.png,/video/sword_swallowing/sword_swallowing_017.png,default,yes,visible,male,adult,white
sword_swallowing,018,/images/sword_swallowing/sword_swallowing_018.png,/video/sword_swallowing/sword_swallowing_018.png,default,yes,visible,male,adult,middle-eastern
sword_swallowing,019,/images/sword_swallowing/sword_swallowing_019.png,/video/sword_swallowing/sword_swallowing_019.png,default,no,not-visible,male,adult,white
taekwondo_high_block,000,/images/taekwondo_high_block/taekwondo_high_block_000.png,/video/taekwondo_high_block/taekwondo_high_block_000.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,001,/images/taekwondo_high_block/taekwondo_high_block_001.png,/video/taekwondo_high_block/taekwondo_high_block_001.png,default,yes,visible,male,adult,southeast-asian
taekwondo_high_block,002,/images/taekwondo_high_block/taekwondo_high_block_002.png,/video/taekwondo_high_block/taekwondo_high_block_002.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,003,/images/taekwondo_high_block/taekwondo_high_block_003.png,/video/taekwondo_high_block/taekwondo_high_block_003.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,004,/images/taekwondo_high_block/taekwondo_high_block_004.png,/video/taekwondo_high_block/taekwondo_high_block_004.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,005,/images/taekwondo_high_block/taekwondo_high_block_005.png,/video/taekwondo_high_block/taekwondo_high_block_005.png,default,yes,visible,male,adult,southeast-asian
taekwondo_high_block,006,/images/taekwondo_high_block/taekwondo_high_block_006.png,/video/taekwondo_high_block/taekwondo_high_block_006.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,007,/images/taekwondo_high_block/taekwondo_high_block_007.png,/video/taekwondo_high_block/taekwondo_high_block_007.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,008,/images/taekwondo_high_block/taekwondo_high_block_008.png,/video/taekwondo_high_block/taekwondo_high_block_008.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,009,/images/taekwondo_high_block/taekwondo_high_block_009.png,/video/taekwondo_high_block/taekwondo_high_block_009.png,default,yes,not-visible,male,adult,east-asian
taekwondo_high_block,010,/images/taekwondo_high_block/taekwondo_high_block_010.png,/video/taekwondo_high_block/taekwondo_high_block_010.png,default,yes,visible,female,adult,east-asian
taekwondo_high_block,011,/images/taekwondo_high_block/taekwondo_high_block_011.png,/video/taekwondo_high_block/taekwondo_high_block_011.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,012,/images/taekwondo_high_block/taekwondo_high_block_012.png,/video/taekwondo_high_block/taekwondo_high_block_012.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,013,/images/taekwondo_high_block/taekwondo_high_block_013.png,/video/taekwondo_high_block/taekwondo_high_block_013.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,014,/images/taekwondo_high_block/taekwondo_high_block_014.png,/video/taekwondo_high_block/taekwondo_high_block_014.png,default,yes,visible,male,adult,east-asian
taekwondo_high_block,015,/images/taekwondo_high_block/taekwondo_high_block_015.png,/video/taekwondo_high_block/taekwondo_high_block_015.png,default,yes,visible,male,adult,southeast-asian
taekwondo_high_block,016,/images/taekwondo_high_block/taekwondo_high_block_016.png,/video/taekwondo_high_block/taekwondo_high_block_016.png,default,yes,visible,female,adult,east-asian
taekwondo_high_block,017,/images/taekwondo_high_block/taekwondo_high_block_017.png,/video/taekwondo_high_block/taekwondo_high_block_017.png,default,yes,visible,male,adult,southeast-asian
taekwondo_high_block,018,/images/taekwondo_high_block/taekwondo_high_block_018.png,/video/taekwondo_high_block/taekwondo_high_block_018.png,default,yes,visible,male,adult,white
taekwondo_high_block,019,/images/taekwondo_high_block/taekwondo_high_block_019.png,/video/taekwondo_high_block/taekwondo_high_block_019.png,default,yes,visible,male,adult,middle-eastern
taekwondo_kick,000,/images/taekwondo_kick/taekwondo_kick_000.png,/video/taekwondo_kick/taekwondo_kick_000.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,001,/images/taekwondo_kick/taekwondo_kick_001.png,/video/taekwondo_kick/taekwondo_kick_001.png,default,yes,visible,male,adult,white
taekwondo_kick,002,/images/taekwondo_kick/taekwondo_kick_002.png,/video/taekwondo_kick/taekwondo_kick_002.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,003,/images/taekwondo_kick/taekwondo_kick_003.png,/video/taekwondo_kick/taekwondo_kick_003.png,default,no,visible,female,adult,east-asian
taekwondo_kick,004,/images/taekwondo_kick/taekwondo_kick_004.png,/video/taekwondo_kick/taekwondo_kick_004.png,default,no,visible,female,adult,east-asian
taekwondo_kick,005,/images/taekwondo_kick/taekwondo_kick_005.png,/video/taekwondo_kick/taekwondo_kick_005.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,006,/images/taekwondo_kick/taekwondo_kick_006.png,/video/taekwondo_kick/taekwondo_kick_006.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,007,/images/taekwondo_kick/taekwondo_kick_007.png,/video/taekwondo_kick/taekwondo_kick_007.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,008,/images/taekwondo_kick/taekwondo_kick_008.png,/video/taekwondo_kick/taekwondo_kick_008.png,default,yes,not-visible,male,adult,southeast-asian
taekwondo_kick,009,/images/taekwondo_kick/taekwondo_kick_009.png,/video/taekwondo_kick/taekwondo_kick_009.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,010,/images/taekwondo_kick/taekwondo_kick_010.png,/video/taekwondo_kick/taekwondo_kick_010.png,default,yes,not-visible,female,adult,white
taekwondo_kick,011,/images/taekwondo_kick/taekwondo_kick_011.png,/video/taekwondo_kick/taekwondo_kick_011.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,012,/images/taekwondo_kick/taekwondo_kick_012.png,/video/taekwondo_kick/taekwondo_kick_012.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,013,/images/taekwondo_kick/taekwondo_kick_013.png,/video/taekwondo_kick/taekwondo_kick_013.png,default,yes,visible,female,adult,east-asian
taekwondo_kick,014,/images/taekwondo_kick/taekwondo_kick_014.png,/video/taekwondo_kick/taekwondo_kick_014.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,015,/images/taekwondo_kick/taekwondo_kick_015.png,/video/taekwondo_kick/taekwondo_kick_015.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,016,/images/taekwondo_kick/taekwondo_kick_016.png,/video/taekwondo_kick/taekwondo_kick_016.png,default,yes,visible,female,adult,east-asian
taekwondo_kick,017,/images/taekwondo_kick/taekwondo_kick_017.png,/video/taekwondo_kick/taekwondo_kick_017.png,default,yes,visible,male,adult,east-asian
taekwondo_kick,018,/images/taekwondo_kick/taekwondo_kick_018.png,/video/taekwondo_kick/taekwondo_kick_018.png,default,yes,visible,female,adult,east-asian
taekwondo_kick,019,/images/taekwondo_kick/taekwondo_kick_019.png,/video/taekwondo_kick/taekwondo_kick_019.png,default,yes,visible,male,adult,east-asian
taekwondo_low_block,000,/images/taekwondo_low_block/taekwondo_low_block_000.png,/video/taekwondo_low_block/taekwondo_low_block_000.png,default,yes,visible,male,child,east-asian
taekwondo_low_block,001,/images/taekwondo_low_block/taekwondo_low_block_001.png,/video/taekwondo_low_block/taekwondo_low_block_001.png,default,yes,visible,male,adult,southeast-asian
taekwondo_low_block,002,/images/taekwondo_low_block/taekwondo_low_block_002.png,/video/taekwondo_low_block/taekwondo_low_block_002.png,default,yes,visible,male,adult,east-asian
taekwondo_low_block,003,/images/taekwondo_low_block/taekwondo_low_block_003.png,/video/taekwondo_low_block/taekwondo_low_block_003.png,default,yes,visible,male,adult,east-asian
taekwondo_low_block,004,/images/taekwondo_low_block/taekwondo_low_block_004.png,/video/taekwondo_low_block/taekwondo_low_block_004.png,default,yes,visible,male,adult,east-asian
taekwondo_low_block,005,/images/taekwondo_low_block/taekwondo_low_block_005.png,/video/taekwondo_low_block/taekwondo_low_block_005.png,default,yes,visible,male,adult,southeast-asian
taekwondo_low_block,006,/images/taekwondo_low_block/taekwondo_low_block_006.png,/video/taekwondo_low_block/taekwondo_low_block_006.png,default,yes,visible,male,adult,east-asian
taekwondo_low_block,007,/images/taekwondo_low_block/taekwondo_low_block_007.png,/video/taekwondo_low_block/taekwondo_low_block_007.png,default,yes,visible,male,child,east-asian
taekwondo_low_block,008,/images/taekwondo_low_block/taekwondo_low_block_008.png,/video/taekwondo_low_block/taekwondo_low_block_008.png,default,yes,visible,male,adult,white
taekwondo_low_block,009,/images/taekwondo_low_block/taekwondo_low_block_009.png,/video/taekwondo_low_block/taekwondo_low_block_009.png,default,yes,not-visible,male,adult,east-asian
