action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
using_inhaler,9,/images/using_inhaler/using_inhaler_009.png,/video/using_inhaler/using_inhaler_009.mp4,default,1. yes 2. visible 3. female 4. middle-aged 5. White,yes,visible,female,middle-aged,white
using_inhaler,10,/images/using_inhaler/using_inhaler_010.png,/video/using_inhaler/using_inhaler_010.mp4,default,1. yes 2. visible 3. male 4. middle-aged 5. White,yes,visible,male,middle-aged,white
using_inhaler,11,/images/using_inhaler/using_inhaler_011.png,/video/using_inhaler/using_inhaler_011.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: middle-aged / senior 5. Race/Ethnicity: White / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_inhaler,12,/images/using_inhaler/using_inhaler_012.png,/video/using_inhaler/using_inhaler_012.mp4,default,1. yes 2. visible 3. female 4. child 5. White,yes,visible,female,child,white
using_inhaler,13,/images/using_inhaler/using_inhaler_013.png,/video/using_inhaler/using_inhaler_013.mp4,default,1. yes 2. visible 3. female 4. adult 5. East Asian,yes,visible,female,adult,east asian
using_inhaler,14,/images/using_inhaler/using_inhaler_014.png,/video/using_inhaler/using_inhaler_014.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
using_inhaler,15,/images/using_inhaler/using_inhaler_015.png,/video/using_inhaler/using_inhaler_015.mp4,default,1. yes 2. visible 3. female 4. adult 5. Indian,yes,visible,female,adult,indian
using_inhaler,16,/images/using_inhaler/using_inhaler_016.png,/video/using_inhaler/using_inhaler_016.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,indian
using_inhaler,17,/images/using_inhaler/using_inhaler_017.png,/video/using_inhaler/using_inhaler_017.mp4,default,1. yes 2. visible 3. female 4. adult 5. Southeast Asian,yes,visible,female,adult,southeast asian
using_inhaler,18,/images/using_inhaler/using_inhaler_018.png,/video/using_inhaler/using_inhaler_018.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_inhaler,19,/images/using_inhaler/using_inhaler_019.png,/video/using_inhaler/using_inhaler_019.mp4,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
using_lawn_mower,0,/images/using_lawn_mower/using_lawn_mower_000.png,/video/using_lawn_mower/using_lawn_mower_000.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
using_lawn_mower,1,/images/using_lawn_mower/using_lawn_mower_001.png,/video/using_lawn_mower/using_lawn_mower_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_lawn_mower,2,/images/using_lawn_mower/using_lawn_mower_002.png,/video/using_lawn_mower/using_lawn_mower_002.mp4,default,1. Number of People: yes / no 2. Face Visibility: not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,3,/images/using_lawn_mower/using_lawn_mower_003.png,/video/using_lawn_mower/using_lawn_mower_003.mp4,default,1. Number of People: yes / no 2. Face Visibility: not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,4,/images/using_lawn_mower/using_lawn_mower_004.png,/video/using_lawn_mower/using_lawn_mower_004.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,5,/images/using_lawn_mower/using_lawn_mower_005.png,/video/using_lawn_mower/using_lawn_mower_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: middle-aged / senior 5. Race/Ethnicity: White,ERROR,ERROR,ERROR,ERROR,white
using_lawn_mower,6,/images/using_lawn_mower/using_lawn_mower_006.png,/video/using_lawn_mower/using_lawn_mower_006.mp4,default,1. Number of People: yes / no 2. Face Visibility: not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,7,/images/using_lawn_mower/using_lawn_mower_007.png,/video/using_lawn_mower/using_lawn_mower_007.mp4,default,1. Number of People: yes / no 2. Face Visibility: not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,8,/images/using_lawn_mower/using_lawn_mower_008.png,/video/using_lawn_mower/using_lawn_mower_008.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,9,/images/using_lawn_mower/using_lawn_mower_009.png,/video/using_lawn_mower/using_lawn_mower_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,adult,white
using_lawn_mower,10,/images/using_lawn_mower/using_lawn_mower_010.png,/video/using_lawn_mower/using_lawn_mower_010.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,adult,white
using_lawn_mower,11,/images/using_lawn_mower/using_lawn_mower_011.png,/video/using_lawn_mower/using_lawn_mower_011.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: child / teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,12,/images/using_lawn_mower/using_lawn_mower_012.png,/video/using_lawn_mower/using_lawn_mower_012.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,indian
using_lawn_mower,13,/images/using_lawn_mower/using_lawn_mower_013.png,/video/using_lawn_mower/using_lawn_mower_013.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_lawn_mower,14,/images/using_lawn_mower/using_lawn_mower_014.png,/video/using_lawn_mower/using_lawn_mower_014.mp4,default,1. Number of People: yes / no 2. Face Visibility: not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,15,/images/using_lawn_mower/using_lawn_mower_015.png,/video/using_lawn_mower/using_lawn_mower_015.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_lawn_mower,16,/images/using_lawn_mower/using_lawn_mower_016.png,/video/using_lawn_mower/using_lawn_mower_016.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
using_lawn_mower,17,/images/using_lawn_mower/using_lawn_mower_017.png,/video/using_lawn_mower/using_lawn_mower_017.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: child / teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,18,/images/using_lawn_mower/using_lawn_mower_018.png,/video/using_lawn_mower/using_lawn_mower_018.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower,19,/images/using_lawn_mower/using_lawn_mower_019.png,/video/using_lawn_mower/using_lawn_mower_019.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,0,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_000.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_000.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: visible / not visible (Answer: visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: middle-aged / senior (Answer: middle-aged) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Answer: White),yes,visible,male,middle-aged,white
using_lawn_mower_riding_type,1,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_001.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_001.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,2,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_002.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_002.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: child / teenager / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,3,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_003.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_003.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: adult / middle-aged / senior (Answer: middle-aged) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Answer: White),yes,not visible,male,middle-aged,white
using_lawn_mower_riding_type,4,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_004.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_004.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Southeast Asian,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,5,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_005.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_005.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,6,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_006.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_006.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,7,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_007.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_007.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,8,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_008.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_008.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: female / other 4. Age Group: adult / middle-aged 5. Race/Ethnicity: White / East Asian,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,9,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_009.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_009.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,white
using_lawn_mower_riding_type,10,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_010.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_010.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: senior (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,senior,white
using_lawn_mower_riding_type,11,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_011.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_011.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,12,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_012.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_012.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: adult / middle-aged / senior (Answer: middle-aged) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Answer: White),yes,not visible,male,middle-aged,white
using_lawn_mower_riding_type,13,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_013.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_013.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_lawn_mower_riding_type,14,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_014.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_014.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: male / female / other (Answer: male) 4. Age Group: adult / middle-aged / senior (Answer: middle-aged) 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino (Answer: East Asian),yes,not visible,male,middle-aged,east asian
using_lawn_mower_riding_type,15,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_015.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_015.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,16,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_016.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_016.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: female / other (Answer: female) 4. Age Group: adult / middle-aged (Answer: adult) 5. Race/Ethnicity: White / East Asian (Answer: White),yes,not visible,female,adult,white
using_lawn_mower_riding_type,17,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_017.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_017.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_lawn_mower_riding_type,18,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_018.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_018.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_lawn_mower_riding_type,19,/images/using_lawn_mower_riding_type/using_lawn_mower_riding_type_019.png,/video/using_lawn_mower_riding_type/using_lawn_mower_riding_type_019.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,middle-aged,white
using_metal_detector,0,/images/using_metal_detector/using_metal_detector_000.png,/video/using_metal_detector/using_metal_detector_000.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_metal_detector,1,/images/using_metal_detector/using_metal_detector_001.png,/video/using_metal_detector/using_metal_detector_001.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_metal_detector,2,/images/using_metal_detector/using_metal_detector_002.png,/video/using_metal_detector/using_metal_detector_002.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,teenager,indian
using_metal_detector,3,/images/using_metal_detector/using_metal_detector_003.png,/video/using_metal_detector/using_metal_detector_003.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: not visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,not visible,male,adult,white
using_metal_detector,4,/images/using_metal_detector/using_metal_detector_004.png,/video/using_metal_detector/using_metal_detector_004.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: female (Options: male / female / other) 4. Age Group: middle-aged (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,female,middle-aged,white
using_metal_detector,5,/images/using_metal_detector/using_metal_detector_005.png,/video/using_metal_detector/using_metal_detector_005.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: East Asian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,teenager,east asian
using_metal_detector,6,/images/using_metal_detector/using_metal_detector_006.png,/video/using_metal_detector/using_metal_detector_006.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_metal_detector,7,/images/using_metal_detector/using_metal_detector_007.png,/video/using_metal_detector/using_metal_detector_007.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_metal_detector,8,/images/using_metal_detector/using_metal_detector_008.png,/video/using_metal_detector/using_metal_detector_008.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_metal_detector,9,/images/using_metal_detector/using_metal_detector_009.png,/video/using_metal_detector/using_metal_detector_009.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: teenager / child / adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_metal_detector,10,/images/using_metal_detector/using_metal_detector_010.png,/video/using_metal_detector/using_metal_detector_010.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
using_metal_detector,11,/images/using_metal_detector/using_metal_detector_011.png,/video/using_metal_detector/using_metal_detector_011.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,white
using_metal_detector,12,/images/using_metal_detector/using_metal_detector_012.png,/video/using_metal_detector/using_metal_detector_012.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: teenager (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: Indian (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,teenager,indian
using_metal_detector,13,/images/using_metal_detector/using_metal_detector_013.png,/video/using_metal_detector/using_metal_detector_013.mp4,default,1. Number of People: No (Options: yes / no) 2. Face Visibility: Yes (Options: visible / not visible) 3. Gender: Male (Options: male / female / other) 4. Age Group: Adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),no,yes,male,adult,white
using_metal_detector,14,/images/using_metal_detector/using_metal_detector_014.png,/video/using_metal_detector/using_metal_detector_014.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_metal_detector,15,/images/using_metal_detector/using_metal_detector_015.png,/video/using_metal_detector/using_metal_detector_015.mp4,default,1. Number of People: yes (Options: yes / no) 2. Face Visibility: visible (Options: visible / not visible) 3. Gender: male (Options: male / female / other) 4. Age Group: adult (Options: child / teenager / adult / middle-aged / senior) 5. Race/Ethnicity: White (Options: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino),yes,visible,male,adult,white
using_metal_detector,16,/images/using_metal_detector/using_metal_detector_016.png,/video/using_metal_detector/using_metal_detector_016.mp4,default,1. Number of People: yes / no (Answer: yes) 2. Face Visibility: not visible / visible (Answer: not visible) 3. Gender: male / female (Answer: male) 4. Age Group: adult / middle-aged (Answer: adult) 5. Race/Ethnicity: White / Black (Answer: White),yes,not visible,male,adult,white
using_metal_detector,17,/images/using_metal_detector/using_metal_detector_017.png,/video/using_metal_detector/using_metal_detector_017.mp4,default,1. Number of People: yes / no 2. Face Visibility: not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
using_metal_detector,18,/images/using_metal_detector/using_metal_detector_018.png,/video/using_metal_detector/using_metal_detector_018.mp4,default,1. Number of People: yes / no 2. Face Visibility: visible / not visible 3. Gender: male / female / other 4. Age Group: adult / middle-aged / senior 5. Race/Ethnicity: White / Black / Indian / East Asian / Southeast Asian / Middle Eastern / Latino,ERROR,ERROR,ERROR,ERROR,ERROR
